transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,account_balance_usd,cvv_retry_count,velocity_score,merchant_risk_score,time_of_day_hour,day_of_week,error_text,category,retry_action_taken,delay_before_retry_min,outcome
txn_06688,37.63,Online Retail,Mastercard,No Authentication,POS,iPhone,5344.87,0,7.3,31.4,21,4,Connection reset before response received,network_error,delay_2hr_retry,30,failed_again
txn_06419,60.53,Restaurants,Visa,OTP,In-App,Tablet,2016.14,0,20.3,57.1,9,4,Connection reset before response received,network_error,no_retry,360,failed_again
txn_10432,205.94,Fuel,Visa,3D Secure,POS,Android Phone,5668.5,0,9.3,40.8,8,2,Connection reset before response received,network_error,retry_wallet,30,recovered
txn_09983,47.34,Online Retail,RuPay,PIN,In-App,Android Phone,1307.6,0,23.3,22.7,13,4,Transaction blocked - suspicious activity detected,risk_block,retry_wallet,360,failed_again
txn_19074,115.81,Healthcare,Visa,OTP,Online,Android Phone,10979.63,0,26.6,47.1,22,3,"Issuer server not responding, request expired",bank_timeout,no_retry,360,failed_again
txn_04630,167.63,Restaurants,Discover,OTP,Contactless,Android Phone,11365.63,0,23.6,30.8,19,3,"Issuer server not responding, request expired",bank_timeout,retry_wallet,30,recovered
txn_08863,5.13,Groceries,Amex,PIN,Contactless,Android Phone,490.07,0,12.8,37.6,7,1,Connection reset before response received,network_error,retry_wallet,120,failed_again
txn_04668,22.88,Groceries,Visa,PIN,Online,Android Phone,277.81,0,0.0,60.5,19,5,Connection timeout during authorization,bank_timeout,no_retry,0,failed_again
txn_14164,68.09,Travel,Visa,No Authentication,Online,iPhone,2455.65,0,13.2,21.8,16,1,ISO8583 message parsing error,network_error,retry_same_card,30,failed_again
txn_00386,42.62,Fuel,Visa,OTP,POS,POS Terminal,1238.22,0,42.9,38.7,7,3,Available balance too low for this transaction,insufficient_funds,no_retry,30,failed_again
txn_04187,65.69,Groceries,Visa,3D Secure,Online,Android Phone,1265.14,1,7.9,27.5,17,2,Available balance too low for this transaction,insufficient_funds,delay_2hr_retry,0,recovered
txn_05346,54.59,Fuel,Visa,OTP,Online,iPhone,1819.37,0,13.7,24.8,8,4,Transaction blocked - suspicious activity detected,risk_block,retry_wallet,30,recovered
txn_02196,204.42,Healthcare,Amex,3D Secure,Online,Android Phone,11450.72,0,7.4,49.8,21,1,ISO8583 message parsing error,network_error,retry_wallet,120,failed_again
txn_14991,350.59,Restaurants,Mastercard,Biometric,Online,Windows PC,1067.47,1,8.7,26.8,10,5,Connection reset before response received,network_error,delay_2hr_retry,120,recovered
txn_12635,125.67,Restaurants,Visa,Biometric,ATM,Windows PC,706.42,0,25.2,43.8,21,3,Gateway unreachable - network failure,network_error,retry_wallet,120,failed_again
txn_01078,28.27,Groceries,Visa,PIN,In-App,POS Terminal,369.1,0,9.1,22.9,12,6,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_upi,0,failed_again
txn_06287,24.75,Groceries,Mastercard,OTP,Online,iPhone,5821.9,0,24.2,41.2,19,3,Decline code 51: Not enough balance,insufficient_funds,retry_same_card,30,failed_again
txn_05934,766.26,Electronics,Visa,OTP,Online,Mac,1849.88,0,17.2,36.1,16,1,"Issuer server not responding, request expired",bank_timeout,retry_wallet,120,recovered
txn_18513,9.72,Gaming,Visa,OTP,POS,Android Phone,258.24,0,3.9,57.0,1,1,Card expired - decline code 54,card_expired,retry_wallet,30,failed_again
txn_19718,77.58,Utilities,RuPay,3D Secure,Online,Android Phone,6892.36,0,39.0,40.9,5,3,Connection reset before response received,network_error,retry_same_card,30,recovered
txn_13364,12.72,Streaming,Visa,3D Secure,Contactless,Android Phone,1273.51,1,17.8,45.6,0,1,Bank server did not respond in time,bank_timeout,no_retry,120,failed_again
txn_08073,16.25,Restaurants,Discover,OTP,ATM,Mac,7631.72,1,9.3,29.3,19,3,Do Not Honour - Insufficient funds,insufficient_funds,delay_2hr_retry,0,failed_again
txn_17021,393.94,Travel,Visa,OTP,Online,Android Phone,1477.94,0,28.4,25.9,14,4,Transaction blocked - suspicious activity detected,risk_block,no_retry,120,failed_again
txn_09544,109.11,Crypto Exchange,Visa,PIN,Online,Windows PC,2424.76,0,28.1,61.9,4,6,Gateway unreachable - network failure,network_error,retry_wallet,30,recovered
txn_19095,6.12,Restaurants,Mastercard,Biometric,Online,Tablet,6921.89,0,30.2,19.2,9,0,Transaction blocked - suspicious activity detected,risk_block,retry_wallet,360,failed_again
txn_13356,994.86,Electronics,Discover,No Authentication,In-App,Tablet,615.53,0,0.0,46.1,22,6,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_same_card,360,failed_again
txn_18632,28.26,Restaurants,Mastercard,OTP,POS,POS Terminal,1215.19,0,19.3,49.5,4,6,Network error - request could not be completed,network_error,retry_upi,30,failed_again
txn_02849,26.37,Gaming,Mastercard,No Authentication,Online,POS Terminal,1736.75,0,25.8,61.4,8,1,OTP verification failed - incorrect code entered,otp_fail,retry_same_card,30,failed_again
txn_12792,93.02,Utilities,Mastercard,Biometric,Contactless,Tablet,1280.11,0,23.4,45.6,6,3,"Issuer server not responding, request expired",bank_timeout,no_retry,30,failed_again
txn_07723,20.79,Online Retail,Visa,PIN,POS,POS Terminal,350.0,0,19.6,45.4,18,0,"Card no longer valid, expiry passed",card_expired,delay_2hr_retry,360,failed_again
txn_00813,27.25,Healthcare,Discover,3D Secure,Online,Android Phone,465.99,1,10.6,23.3,17,0,OTP verification failed - incorrect code entered,otp_fail,no_retry,360,failed_again
txn_11194,45.29,Restaurants,Visa,OTP,Online,iPhone,3496.7,0,29.0,13.1,12,5,Bank server did not respond in time,bank_timeout,no_retry,0,failed_again
txn_05136,96.22,Electronics,Visa,No Authentication,Online,iPhone,18641.14,0,18.0,64.8,19,2,Card expired - decline code 54,card_expired,retry_upi,120,recovered
txn_08511,39.67,Groceries,Visa,Biometric,In-App,iPhone,3616.4,0,22.8,53.0,14,0,Card flagged for review - high risk score,risk_block,retry_same_card,30,recovered
txn_07435,52.88,Electronics,Mastercard,PIN,Contactless,Android Phone,8721.35,0,32.2,46.2,2,3,Bank server did not respond in time,bank_timeout,retry_upi,0,failed_again
txn_16477,58.78,Gift Cards,Visa,PIN,POS,POS Terminal,10462.02,1,12.0,74.8,4,3,Gateway unreachable - network failure,network_error,retry_wallet,0,recovered
txn_00937,90.93,Restaurants,Mastercard,Biometric,POS,POS Terminal,9993.95,0,13.6,42.3,19,3,Connection timeout during authorization,bank_timeout,delay_2hr_retry,0,recovered
txn_11966,38.6,Restaurants,Mastercard,OTP,POS,Android Phone,2717.24,0,6.9,39.0,20,0,Decline code 51: Not enough balance,insufficient_funds,no_retry,30,failed_again
txn_01693,267.98,Online Retail,Visa,Biometric,POS,Android Phone,3768.26,0,24.8,31.8,3,1,ISO8583 message parsing error,network_error,retry_upi,120,failed_again
txn_06217,57.92,Restaurants,Visa,OTP,Online,iPhone,814.79,0,28.9,52.1,12,0,NPCI: UPI PIN retries exceeded,otp_fail,retry_same_card,30,failed_again
txn_09460,18.72,Groceries,Visa,OTP,In-App,Smart Watch,2818.66,0,9.8,42.3,6,1,Decline code 51: Not enough balance,insufficient_funds,delay_2hr_retry,0,recovered
txn_12528,148.12,Gift Cards,Visa,OTP,Contactless,POS Terminal,5908.52,0,13.8,58.7,22,6,Connection reset before response received,network_error,delay_2hr_retry,120,failed_again
txn_15485,151.71,Travel,Amex,OTP,Online,Windows PC,6017.1,0,24.2,24.5,9,4,Gateway unreachable - network failure,network_error,delay_2hr_retry,0,recovered
txn_05793,128.97,Restaurants,Mastercard,Biometric,Contactless,Android Phone,2895.01,0,6.9,30.7,2,5,Gateway unreachable - network failure,network_error,retry_wallet,120,recovered
txn_12267,1759.04,Crypto Exchange,Visa,3D Secure,POS,iPhone,845.94,0,23.8,68.9,22,2,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_same_card,30,failed_again
txn_02222,30.74,Gift Cards,Visa,No Authentication,In-App,Smart Watch,3223.8,0,11.6,76.6,13,0,Card flagged for review - high risk score,risk_block,no_retry,0,failed_again
txn_15758,7.37,Restaurants,Mastercard,3D Secure,Online,Tablet,411.16,0,3.2,2.0,7,1,"Card no longer valid, expiry passed",card_expired,retry_wallet,0,failed_again
txn_04694,46.14,Groceries,Mastercard,3D Secure,Online,Android Phone,1326.71,0,1.6,10.9,20,5,Do Not Honour - Insufficient funds,insufficient_funds,delay_2hr_retry,360,recovered
txn_10109,64.42,Groceries,Visa,PIN,In-App,Windows PC,35125.9,0,0.0,33.2,7,6,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_upi,360,failed_again
txn_05108,113.89,Groceries,RuPay,Biometric,Online,Mac,636.67,0,11.4,50.2,7,3,Gateway unreachable - network failure,network_error,retry_same_card,360,recovered
txn_13481,12.95,Groceries,RuPay,3D Secure,POS,Tablet,885.42,0,11.5,34.4,3,2,Connection timeout during authorization,bank_timeout,retry_wallet,0,recovered
txn_04746,30.62,Restaurants,Visa,OTP,POS,iPhone,4777.06,0,11.5,39.8,10,0,OTP verification failed - incorrect code entered,otp_fail,delay_2hr_retry,360,recovered
txn_01605,10.3,Streaming,Visa,3D Secure,ATM,iPhone,4376.33,0,14.9,22.0,21,1,"Issuer server not responding, request expired",bank_timeout,no_retry,0,failed_again
txn_17396,88.56,Electronics,Visa,3D Secure,In-App,Android Phone,1093.56,0,8.4,62.8,22,4,Connection reset before response received,network_error,retry_wallet,120,failed_again
txn_16864,31.24,Groceries,Mastercard,OTP,Online,Windows PC,1706.37,0,33.8,31.6,0,5,Transaction blocked - suspicious activity detected,risk_block,delay_2hr_retry,0,failed_again
txn_08214,177.68,Online Retail,Mastercard,Biometric,Contactless,Android Phone,19189.56,0,24.3,13.4,14,6,Available balance too low for this transaction,insufficient_funds,delay_2hr_retry,0,failed_again
txn_01093,132.99,Healthcare,Visa,OTP,POS,iPhone,2062.22,0,17.2,39.8,12,3,Connection timeout during authorization,bank_timeout,no_retry,360,failed_again
txn_13885,22.64,Utilities,Visa,3D Secure,Contactless,iPhone,1133.17,0,49.3,7.2,11,2,Network error - request could not be completed,network_error,retry_upi,120,failed_again
txn_06312,50.61,Gift Cards,Mastercard,OTP,Online,Android Phone,1363.21,0,6.2,82.3,12,0,Connection reset before response received,network_error,delay_2hr_retry,360,recovered
txn_09013,33.39,Groceries,Visa,OTP,ATM,POS Terminal,1870.4,0,38.8,18.4,8,3,Gateway timeout - issuing bank unreachable,bank_timeout,retry_upi,120,recovered
txn_00352,5.88,Streaming,Mastercard,PIN,POS,Android Phone,4790.61,0,7.4,26.4,0,3,Gateway unreachable - network failure,network_error,retry_same_card,30,recovered
txn_14783,30.49,Utilities,RuPay,Biometric,POS,POS Terminal,2899.29,0,35.2,37.1,23,0,Card expired - decline code 54,card_expired,delay_2hr_retry,0,failed_again
txn_01531,683.15,Travel,Visa,No Authentication,Contactless,Windows PC,857.68,1,16.7,33.2,12,0,ISO8583 message parsing error,network_error,delay_2hr_retry,120,recovered
txn_13592,67.83,Healthcare,Visa,PIN,Online,iPhone,2187.46,0,19.7,39.9,8,5,Card flagged for review - high risk score,risk_block,retry_wallet,360,failed_again
txn_15216,142.32,Utilities,Mastercard,3D Secure,Online,iPhone,10126.28,1,30.9,45.1,11,1,Customer authentication failed - OTP mismatch,otp_fail,retry_upi,360,recovered
txn_11541,12.39,Gaming,Mastercard,PIN,Contactless,Smart Watch,1311.47,0,17.7,48.7,8,6,Gateway unreachable - network failure,network_error,retry_upi,30,failed_again
txn_00219,55.99,Electronics,Mastercard,PIN,Contactless,POS Terminal,9638.36,0,30.4,56.2,6,3,OTP verification failed - incorrect code entered,otp_fail,delay_2hr_retry,120,failed_again
txn_06814,23.97,Groceries,Visa,3D Secure,In-App,Android Phone,5058.84,0,15.1,41.0,10,5,"Card no longer valid, expiry passed",card_expired,retry_wallet,0,failed_again
txn_05358,111.32,Groceries,Visa,PIN,Contactless,Windows PC,1891.71,1,58.7,49.0,5,6,Connection timeout during authorization,bank_timeout,no_retry,360,failed_again
txn_15730,12.48,Fuel,RuPay,No Authentication,In-App,Windows PC,4887.9,1,8.8,20.4,3,5,Customer authentication failed - OTP mismatch,otp_fail,no_retry,360,failed_again
txn_13044,28.02,Restaurants,Visa,PIN,POS,Android Phone,3442.95,0,11.7,22.2,9,0,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_wallet,360,failed_again
txn_01454,14.82,Utilities,Visa,PIN,Online,Android Phone,1257.44,0,21.7,42.9,4,4,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_wallet,30,failed_again
txn_14933,23.9,Restaurants,Mastercard,OTP,Contactless,POS Terminal,2073.03,0,21.9,44.2,12,6,Card expired - decline code 54,card_expired,no_retry,360,failed_again
txn_04741,3.28,Healthcare,Visa,3D Secure,Online,iPhone,5231.84,0,19.2,22.3,1,6,"Issuer server not responding, request expired",bank_timeout,retry_same_card,120,failed_again
txn_02815,41.22,Restaurants,Visa,3D Secure,Online,POS Terminal,737.08,0,20.7,33.1,9,2,Available balance too low for this transaction,insufficient_funds,delay_2hr_retry,30,recovered
txn_07887,6.24,Groceries,Discover,OTP,ATM,POS Terminal,2297.94,0,19.2,46.5,8,2,Network error - request could not be completed,network_error,retry_upi,120,recovered
txn_04974,170.75,Fuel,Visa,Biometric,Online,POS Terminal,2801.0,0,7.8,11.9,21,5,Customer authentication failed - OTP mismatch,otp_fail,retry_same_card,360,failed_again
txn_01183,108.49,Groceries,Visa,3D Secure,In-App,Smart Watch,682.11,0,19.9,41.3,16,1,Gateway timeout - issuing bank unreachable,bank_timeout,delay_2hr_retry,30,recovered
txn_10036,264.39,Travel,Visa,No Authentication,ATM,Windows PC,49389.66,1,12.0,44.6,19,6,Connection timeout during authorization,bank_timeout,retry_wallet,360,recovered
txn_03948,27.19,Fuel,Mastercard,Biometric,Contactless,Windows PC,1821.04,0,25.3,44.1,21,2,Connection reset before response received,network_error,no_retry,360,failed_again
txn_03190,179.47,Online Retail,Discover,3D Secure,Online,Smart Watch,4191.79,0,29.9,16.0,3,2,"Card no longer valid, expiry passed",card_expired,delay_2hr_retry,0,failed_again
txn_14481,472.25,Healthcare,Amex,Biometric,Online,POS Terminal,4341.1,0,19.2,33.2,12,0,ISO8583 message parsing error,network_error,retry_wallet,30,recovered
txn_19827,177.87,Groceries,Visa,Biometric,In-App,POS Terminal,22646.58,0,17.5,28.3,20,6,Available balance too low for this transaction,insufficient_funds,retry_same_card,0,recovered
txn_09624,17.66,Healthcare,Visa,No Authentication,In-App,Windows PC,4092.08,1,33.8,33.5,8,5,Connection reset before response received,network_error,retry_same_card,0,failed_again
txn_01007,202.03,Restaurants,Discover,Biometric,POS,ATM Machine,4410.18,0,28.2,36.7,18,0,Bank server did not respond in time,bank_timeout,retry_wallet,120,failed_again
txn_02326,125.27,Groceries,Mastercard,3D Secure,ATM,Mac,2663.4,0,24.3,22.2,20,4,ISO8583 message parsing error,network_error,retry_upi,360,recovered
txn_10646,81.13,Electronics,Amex,3D Secure,Online,Tablet,6208.34,0,21.2,64.5,5,2,ISO8583 message parsing error,network_error,retry_upi,30,recovered
txn_19524,25.95,Groceries,Mastercard,PIN,In-App,Android Phone,2104.12,0,36.4,35.2,6,1,"Issuer server not responding, request expired",bank_timeout,no_retry,30,failed_again
txn_17726,45.05,Restaurants,Mastercard,3D Secure,ATM,iPhone,2217.37,0,32.2,3.7,12,4,ISO8583 message parsing error,network_error,retry_upi,360,failed_again
txn_05744,500.97,Travel,Amex,3D Secure,Online,Smart Watch,614.6,0,16.3,13.1,3,2,Gateway unreachable - network failure,network_error,retry_wallet,0,failed_again
txn_12681,34.81,Gaming,Amex,PIN,ATM,Android Phone,6332.78,0,16.0,63.4,10,0,Customer authentication failed - OTP mismatch,otp_fail,retry_wallet,30,recovered
txn_14584,73.03,Gift Cards,Mastercard,3D Secure,POS,Tablet,3588.97,0,28.4,86.3,10,1,Connection timeout during authorization,bank_timeout,no_retry,120,failed_again
txn_19258,11.0,Fuel,Visa,PIN,In-App,Android Phone,763.01,0,27.4,40.6,0,1,Gateway unreachable - network failure,network_error,retry_wallet,360,failed_again
txn_11882,27.45,Restaurants,Discover,OTP,POS,iPhone,1351.75,0,0.8,20.1,2,3,3DS authentication timeout after 30s,otp_fail,delay_2hr_retry,360,failed_again
txn_01028,14.63,Fuel,Visa,3D Secure,Contactless,POS Terminal,3095.86,0,27.5,23.7,10,5,"Issuer server not responding, request expired",bank_timeout,no_retry,120,failed_again
txn_04070,228.96,Healthcare,Mastercard,Biometric,Contactless,Android Phone,2233.21,1,28.7,34.8,6,6,Connection reset before response received,network_error,retry_same_card,360,recovered
txn_18573,10.35,Groceries,Visa,3D Secure,Online,iPhone,1717.73,0,19.8,38.2,14,2,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_same_card,0,failed_again
txn_14653,7.19,Streaming,Mastercard,OTP,In-App,Android Phone,1517.28,0,1.5,41.7,8,2,Customer authentication failed - OTP mismatch,otp_fail,retry_wallet,30,failed_again
txn_06651,25.93,Healthcare,Visa,Biometric,Online,iPhone,1873.89,0,20.6,50.7,6,4,Connection reset before response received,network_error,retry_upi,30,failed_again
txn_15784,27.98,Online Retail,Visa,Biometric,Online,iPhone,622.68,0,14.7,33.5,0,6,ISO8583 message parsing error,network_error,retry_same_card,0,failed_again
txn_17649,20.35,Healthcare,Visa,3D Secure,Online,Android Phone,28321.98,0,4.7,35.6,8,3,"Issuer server not responding, request expired",bank_timeout,retry_same_card,120,failed_again
txn_04623,73.89,Gaming,Amex,No Authentication,Online,Windows PC,2573.31,1,22.1,63.5,1,2,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_wallet,120,recovered
txn_10386,259.79,Electronics,Mastercard,PIN,Online,iPhone,294.92,0,10.0,61.5,20,3,Do Not Honour - Insufficient funds,insufficient_funds,retry_upi,30,recovered
txn_13671,585.35,Crypto Exchange,Amex,Biometric,Contactless,iPhone,2606.12,0,26.6,82.8,15,5,Decline code 51: Not enough balance,insufficient_funds,no_retry,120,failed_again
txn_14047,32.65,Online Retail,Visa,3D Secure,POS,POS Terminal,737.76,0,2.4,29.9,13,0,OTP verification failed - incorrect code entered,otp_fail,delay_2hr_retry,120,recovered
txn_01963,90.48,Electronics,Visa,3D Secure,Online,iPhone,4173.47,0,10.5,58.8,17,5,Decline code 51: Not enough balance,insufficient_funds,retry_same_card,360,recovered
txn_19875,541.32,Travel,Visa,PIN,Contactless,Windows PC,776.7,0,0.0,13.8,20,2,Transaction blocked - suspicious activity detected,risk_block,retry_upi,30,failed_again
txn_01600,106.98,Electronics,Mastercard,OTP,Contactless,iPhone,2582.27,0,15.2,29.7,18,0,"Card no longer valid, expiry passed",card_expired,delay_2hr_retry,120,failed_again
txn_09676,27.33,Groceries,Mastercard,PIN,Contactless,Smart Watch,498.34,0,1.9,23.7,20,2,"Issuer server not responding, request expired",bank_timeout,retry_same_card,120,recovered
txn_10953,34.75,Utilities,Visa,PIN,Contactless,Smart Watch,1087.71,0,19.2,42.0,1,0,Gateway unreachable - network failure,network_error,retry_wallet,120,recovered
txn_04334,34.15,Gift Cards,Visa,3D Secure,Contactless,Android Phone,1077.84,1,5.2,76.9,5,2,Connection reset before response received,network_error,retry_same_card,30,failed_again
